id;malha;errom;auto;errop;valor_dirf;dif_dirf;rend_total;rend_tributavel;base_calculo;trabalho;aluguel;rend_capital;autonomo;livro_caixa;rural;ganho_capital;exterior;outros_rend;rend_isento;rend_exclusivo;contrib_prev;dependentes_ded;pensao_alimenticia;pensao_alimenticia_ded;geducativos;geducativos_ded;gmedicos;gmedicos_ded;aliquota;aliquota_efetiva;imposto_devido;imposto_devido2;resultado_decl;iap;iar;tipo_decl;completa;deducao;idade;sexo;casado;dependentes;alimentandos;estado;municipio;ocupacao;natureza;obito;bens_ant;bens;dividas_ant;dividas
937.00;0.00;0.00;0.00;0.00;29653.00;0.00;31010.00;29653.00;23722.00;1357.00;0.00;0.00;29653.00;0.00;0.00;0.00;0.00;0.00;0.00;1357.00;2727.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.50;0.00;65.00;65.00;65.00;65.00;0.00;1;0;5930.00;43.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
938.00;0.00;0.00;0.00;0.00;32386.00;0.00;34641.00;32386.00;25909.00;34641.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2255.00;3376.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.50;0.01;229.00;229.00;-106.00;0.00;106.00;3;0;6477.00;65.00;1;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
939.00;0.00;0.00;0.00;0.00;0.00;0.00;28290.00;28290.00;22632.00;0.00;0.00;0.00;28290.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;0;5658.00;30.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
940.00;0.00;0.00;0.00;0.00;0.00;0.00;40941.00;14281.00;14281.00;40041.00;0.00;900.00;0.00;0.00;0.00;0.00;0.00;0.00;25651.00;1009.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3;1;0.00;84.00;0;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
941.00;0.00;0.00;0.00;0.00;33298.00;0.00;35578.00;33298.00;26638.00;35578.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2280.00;3474.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;0.01;284.00;284.00;-298.00;0.00;298.00;3;0;6659.00;54.00;0;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
942.00;0.00;0.00;0.00;0.00;30099.00;0.00;32307.00;30099.00;16910.00;32307.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2208.00;3996.00;2275.00;0.00;0.00;3330.00;3330.00;3586.00;3586.00;0.00;0.00;0.00;0.00;-232.00;0.00;232.00;1;1;13188.00;48.00;1;0;1.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
943.00;0.00;0.00;0.00;0.00;23053.00;0.00;324300.00;23053.00;18442.00;11976.00;0.00;301246.00;0.00;0.00;0.00;0.00;0.00;11077.00;295000.00;6246.00;1317.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-1661.00;0.00;1661.00;3;0;4610.00;34.00;0;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
944.00;0.00;0.00;0.00;0.00;175000.00;0.00;196132.00;175000.00;156574.00;190938.00;0.00;5194.00;0.00;0.00;0.00;0.00;0.00;0.00;1142.00;19989.00;0.00;2275.00;0.00;0.00;0.00;0.00;16150.00;16150.00;27.50;0.17;32625.00;32625.00;4816.00;4816.00;0.00;2;1;18426.00;55.00;0;1;1.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
945.00;0.00;0.00;0.00;0.00;32775.00;0.00;35451.00;32775.00;26220.00;35451.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2676.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.50;0.01;252.00;252.00;-491.00;0.00;491.00;2;0;6555.00;56.00;0;1;1.00;0.00;SP;4133.00;0.00;1;2021.00;100000.00;100000.00;0.00;0.00
946.00;0.00;0.00;0.00;0.00;19754.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.50;0.00;0.00;0.00;0.00;0.00;0.00;1;0;0.00;42.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
947.00;0.00;0.00;0.00;0.00;29186.00;0.00;31795.00;29186.00;8528.00;31795.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2608.00;3033.00;2275.00;0.00;0.00;0.00;0.00;15350.00;15350.00;0.00;0.00;0.00;0.00;-1680.00;0.00;1680.00;3;1;20658.00;31.00;1;1;1.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
948.00;0.00;0.00;0.00;0.00;36125.00;0.00;38290.00;36125.00;28900.00;38290.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2165.00;3674.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.50;0.01;453.00;453.00;68.00;68.00;0.00;1;0;7225.00;50.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
949.00;0.00;0.00;0.00;0.00;0.00;0.00;13500.00;13500.00;10800.00;13500.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3;0;2700.00;64.00;0;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
950.00;0.00;0.00;0.00;0.00;41135.00;0.00;393639.00;41135.00;32908.00;382580.00;0.00;11059.00;0.00;0.00;0.00;0.00;0.00;0.00;330451.00;22052.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.50;0.00;754.00;754.00;-2641.00;0.00;2641.00;3;0;8227.00;53.00;1;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
951.00;0.00;0.00;0.00;0.00;24879.00;0.00;53537.00;24879.00;19903.00;49651.00;0.00;3885.00;0.00;0.00;0.00;0.00;0.00;0.00;26715.00;1941.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-218.00;0.00;218.00;2;0;4975.00;65.00;0;1;1.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
952.00;0.00;0.00;0.00;0.00;31116.00;0.00;31116.00;31116.00;20868.00;0.00;0.00;0.00;31116.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3422.00;6825.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-363.00;0.00;363.00;1;1;10248.00;33.00;1;0;3.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
953.00;0.00;0.00;0.00;0.00;88509.00;0.00;94096.00;88509.00;71755.00;94038.00;0.00;58.00;0.00;0.00;0.00;0.00;0.00;0.00;58.00;5528.00;8525.00;0.00;0.00;0.00;0.00;0.00;7462.00;0.00;27.50;0.10;9300.00;9300.00;-2262.00;0.00;2262.00;3;0;16754.00;43.00;1;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
954.00;0.00;0.00;0.00;0.00;74073.00;0.00;124915.00;91412.00;69238.00;122299.00;0.00;2615.00;0.00;0.00;0.00;0.00;0.00;0.00;25953.00;7549.00;8278.00;11375.00;0.00;0.00;0.00;0.00;2520.00;2520.00;27.50;0.07;8608.00;8608.00;2925.00;2925.00;0.00;2;1;22173.00;67.00;0;1;5.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
955.00;0.00;0.00;0.00;0.00;160030.00;0.00;179270.00;160030.00;142277.00;170920.00;0.00;2610.00;0.00;0.00;0.00;0.00;0.00;5738.00;8349.00;10890.00;7065.00;2275.00;0.00;0.00;7500.00;3561.00;4850.00;4850.00;27.50;0.17;28694.00;28694.00;-2938.00;0.00;2938.00;1;1;17752.00;34.00;0;0;1.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
956.00;0.00;0.00;0.00;0.00;60000.00;0.00;353572.00;79255.00;63404.00;78532.00;0.00;4316.00;723.00;0.00;0.00;131744.00;0.00;138255.00;274292.00;24.00;10292.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.50;0.02;7003.00;7003.00;3292.00;3292.00;0.00;3;0;15851.00;45.00;0;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
957.00;0.00;0.00;0.00;0.00;26608.00;0.00;52435.00;50608.00;40486.00;28435.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24000.00;0.00;1827.00;2453.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.00;0.03;1815.00;1815.00;1775.00;1775.00;0.00;1;0;10121.00;45.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
958.00;0.00;0.00;0.00;0.00;66071.00;0.00;77895.00;66071.00;52857.00;76902.00;0.00;992.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11823.00;2613.00;0.00;0.00;0.00;0.00;0.00;599.00;0.00;22.50;0.05;4259.00;4259.00;-879.00;0.00;879.00;1;0;13214.00;33.00;1;0;1.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
959.00;0.00;0.00;0.00;0.00;243851.00;0.00;651189.00;258481.00;227075.00;259081.00;14629.00;368304.00;0.00;0.00;0.00;0.00;0.00;9173.00;313894.00;78813.00;22277.00;0.00;0.00;0.00;0.00;0.00;18427.00;9127.00;0.50;0.08;52013.00;48892.00;-60.00;0.00;60.00;3;1;31405.00;35.00;0;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
960.00;0.00;0.00;0.00;0.00;4740.00;0.00;19.00;0.00;0.00;0.00;0.00;19.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.00;0.00;0.00;0.00;0.00;2893.00;2893.00;0.00;0.00;22.50;0.00;0.00;0.00;0.00;0.00;0.00;1;1;2893.00;19.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
961.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;0;0.00;26.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
962.00;0.00;0.00;0.00;0.00;4666.00;0.00;4973.00;4666.00;4246.00;4973.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;306.00;420.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-39.00;0.00;39.00;1;1;420.00;25.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
963.00;0.00;0.00;0.00;0.00;32355.00;0.00;59767.00;32355.00;25884.00;59767.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24751.00;2660.00;0.00;0.00;0.00;0.00;0.00;0.00;861.00;0.00;7.50;0.00;227.00;227.00;-485.00;0.00;485.00;1;0;6471.00;66.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
964.00;0.00;0.00;0.00;0.00;28354.00;0.00;30216.00;28354.00;15489.00;30216.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1862.00;2592.00;9100.00;0.00;0.00;0.00;0.00;1171.00;1171.00;0.00;0.00;0.00;0.00;-20.00;0.00;20.00;2;1;12864.00;38.00;0;1;4.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
965.00;0.00;0.00;0.00;0.00;42000.00;0.00;97680.00;47680.00;38144.00;0.00;0.00;50000.00;42000.00;0.00;0.00;0.00;0.00;5680.00;50000.00;0.00;4620.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.00;0.01;1464.00;1464.00;0.00;0.00;0.00;1;0;9536.00;51.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
966.00;0.00;0.00;0.00;0.00;104483.00;0.00;134839.00;104483.00;86276.00;110885.00;0.00;23954.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;30275.00;12197.00;0.00;0.00;0.00;3561.00;3561.00;4185.00;2448.00;0.50;0.10;13293.00;13293.00;-502.00;0.00;502.00;3;1;18207.00;31.00;1;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
967.00;0.00;0.00;0.00;0.00;0.00;0.00;28701.00;28700.00;22960.00;0.00;28700.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;4503.00;0.00;0.50;0.00;8.00;8.00;8.00;8.00;0.00;3;0;5740.00;56.00;0;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
968.00;0.00;0.00;0.00;0.00;32200.00;0.00;34768.00;32200.00;25760.00;34615.00;0.00;152.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;2562.00;2898.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.50;0.01;218.00;218.00;-109.00;0.00;109.00;3;0;6440.00;51.00;1;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
969.00;0.00;0.00;0.00;0.00;10934.00;0.00;208211.00;11187.00;8949.00;0.00;0.00;197024.00;11187.00;0.00;0.00;0.00;0.00;0.00;197024.00;0.00;1230.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3;0;2237.00;40.00;0;1;1.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
970.00;0.00;0.00;0.00;0.00;28529.00;0.00;30628.00;28530.00;22824.00;30628.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2097.00;2598.00;0.00;3233.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-96.00;0.00;96.00;1;0;5706.00;28.00;0;0;0.00;1.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
971.00;0.00;0.00;0.00;0.00;28997.00;0.00;60636.00;27662.00;22129.00;29504.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;31130.00;31131.00;1842.00;2224.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-211.00;0.00;211.00;2;0;5532.00;51.00;0;1;1.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
972.00;0.00;0.00;0.00;0.00;56702.00;0.00;62809.00;56702.00;45361.00;60429.00;0.00;278.00;0.00;0.00;0.00;0.00;0.00;2100.00;2379.00;3727.00;5983.00;0.00;0.00;0.00;0.00;0.00;2756.00;0.00;22.50;0.04;2572.00;2572.00;-834.00;0.00;834.00;1;0;11340.00;40.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
973.00;0.00;0.00;0.00;0.00;88088.00;0.00;96336.00;89607.00;65782.00;96336.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6729.00;444.00;2275.00;0.00;0.00;0.00;0.00;21105.00;21105.00;27.50;0.08;7657.00;7657.00;3091.00;3091.00;0.00;1;1;23825.00;63.00;1;0;1.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
974.00;0.00;0.00;0.00;0.00;0.00;0.00;44271.00;18009.00;0.00;44271.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24751.00;1510.00;0.00;2275.00;0.00;0.00;0.00;0.00;15955.00;15955.00;7.50;0.00;0.00;0.00;0.00;0.00;0.00;2;1;18230.00;67.00;0;1;1.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
975.00;0.00;0.00;0.00;0.00;37862.00;0.00;40360.00;37862.00;30289.00;40272.00;0.00;87.00;0.00;0.00;0.00;0.00;0.00;0.00;87.00;2410.00;3944.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.50;0.01;558.00;558.00;160.00;160.00;0.00;1;0;7572.00;54.00;0;0;1.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
976.00;0.00;0.00;0.00;0.00;111636.00;0.00;118161.00;111636.00;82274.00;118161.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6524.00;8930.00;6825.00;0.00;0.00;9600.00;3561.00;10044.00;10044.00;27.50;0.11;12193.00;12193.00;-3115.00;0.00;3115.00;3;1;29361.00;47.00;1;1;3.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
977.00;0.00;0.00;0.00;0.00;156376.00;0.00;171094.00;156376.00;128911.00;167371.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3723.00;3723.00;10995.00;7686.00;2275.00;0.00;0.00;0.00;0.00;17503.00;17503.00;27.50;0.15;25018.00;25018.00;3174.00;3174.00;0.00;2;1;27464.00;62.00;0;1;1.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
978.00;0.00;0.00;0.00;0.00;25155.00;0.00;57865.00;25155.00;20124.00;51858.00;0.00;6007.00;0.00;0.00;0.00;0.00;0.00;0.00;26331.00;6379.00;0.00;0.00;0.00;0.00;0.00;0.00;454.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3;0;5031.00;73.00;0;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
979.00;0.00;0.00;0.00;0.00;31332.00;0.00;33509.00;31332.00;23911.00;33509.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2177.00;2870.00;4550.00;0.00;0.00;0.00;0.00;0.00;0.00;7.50;0.00;79.00;79.00;-188.00;0.00;188.00;1;1;7421.00;27.00;1;0;2.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
980.00;0.00;0.00;0.00;0.00;51554.00;0.00;54990.00;51554.00;38293.00;54909.00;0.00;80.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;3355.00;5517.00;2275.00;0.00;0.00;2442.00;2442.00;3025.00;3025.00;15.00;0.03;1486.00;1486.00;-611.00;0.00;611.00;3;1;13260.00;28.00;0;1;1.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
981.00;0.00;0.00;0.00;0.00;13781.00;0.00;41548.00;13781.00;6362.00;39690.00;0.00;266.00;0.00;0.00;0.00;0.00;0.00;1592.00;26610.00;1156.00;0.00;0.00;0.00;0.00;0.00;0.00;9542.00;7419.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;1;7419.00;80.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
982.00;0.00;0.00;0.00;0.00;74313.00;0.00;85489.00;74313.00;59450.00;85489.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11175.00;5687.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.50;0.07;5916.00;5916.00;2964.00;2964.00;0.00;1;0;14862.00;50.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
983.00;0.00;0.00;0.00;0.00;37088.00;0.00;45070.00;37088.00;29670.00;40257.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4812.00;4812.00;3169.00;752.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.50;0.01;511.00;511.00;75.00;75.00;0.00;1;0;7417.00;50.00;0;0;1.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
984.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.50;0.00;0.00;0.00;0.00;0.00;0.00;1;0;0.00;54.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
985.00;0.00;0.00;0.00;0.00;111215.00;0.00;137762.00;111215.00;62554.00;118045.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19716.00;19716.00;6829.00;13395.00;4550.00;21289.00;21289.00;2100.00;2100.00;7325.00;7325.00;27.50;0.05;6770.00;6770.00;-3217.00;0.00;3217.00;2;1;48660.00;51.00;0;1;2.00;1.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
986.00;0.00;0.00;0.00;0.00;248196.00;0.00;269509.00;248196.00;231441.00;261025.00;0.00;188.00;0.00;0.00;0.00;0.00;0.00;8295.00;8295.00;13017.00;7707.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.50;0.20;53214.00;53214.00;-1618.00;0.00;1618.00;2;0;16754.00;38.00;0;1;1.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
987.00;0.00;0.00;0.00;0.00;0.00;0.00;36000.00;36000.00;28800.00;0.00;0.00;0.00;36000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.50;0.01;446.00;446.00;446.00;446.00;0.00;1;0;7200.00;35.00;1;0;2.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
988.00;0.00;0.00;0.00;0.00;0.00;0.00;23952.00;23952.00;19161.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;23952.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;0;4790.00;35.00;1;0;2.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
989.00;0.00;0.00;0.00;0.00;5687.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.50;0.00;0.00;0.00;0.00;0.00;0.00;1;1;0.00;64.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
990.00;0.00;0.00;0.00;0.00;0.00;0.00;265103.00;10978.00;3495.00;10978.00;0.00;254125.00;0.00;0.00;0.00;0.00;0.00;0.00;254124.00;1.00;1646.00;2275.00;0.00;0.00;14835.00;3561.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;1;7482.00;37.00;1;0;1.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
991.00;0.00;0.00;0.00;0.00;0.00;0.00;17486.00;17486.00;13988.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17486.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;0;3497.00;42.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
992.00;0.00;0.00;0.00;0.00;104238.00;0.00;126031.00;104238.00;64422.00;110857.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15174.00;15174.00;6618.00;12675.00;0.00;22050.00;22050.00;1409.00;1409.00;3680.00;3680.00;27.50;0.06;7283.00;7283.00;-4834.00;0.00;4834.00;1;1;39815.00;41.00;0;0;0.00;3.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
993.00;0.00;0.00;0.00;0.00;69038.00;0.00;74291.00;69038.00;54603.00;73620.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;671.00;0.00;5252.00;9999.00;0.00;0.00;0.00;6372.00;3561.00;874.00;874.00;22.50;0.07;4652.00;4652.00;-1098.00;0.00;1098.00;1;1;14435.00;28.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
994.00;0.00;0.00;0.00;0.00;184031.00;0.00;195081.00;184031.00;77536.00;191077.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4004.00;4004.00;7045.00;22059.00;4550.00;57466.00;57466.00;5280.00;3561.00;18857.00;18857.00;27.50;0.06;10890.00;10890.00;-7416.00;0.00;7416.00;1;1;106495.00;65.00;0;0;2.00;2.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
995.00;0.00;0.00;0.00;0.00;35936.00;0.00;38691.00;35936.00;28748.00;38323.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;368.00;0.00;2755.00;0.00;0.00;0.00;0.00;0.00;0.00;1600.00;0.00;7.50;0.01;442.00;442.00;-21.00;0.00;21.00;3;0;7187.00;57.00;0;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
996.00;0.00;0.00;0.00;0.00;48755.00;0.00;53659.00;48755.00;36184.00;52840.00;0.00;819.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4903.00;5418.00;4550.00;0.00;0.00;0.00;0.00;2602.00;2602.00;15.00;0.02;1170.00;1170.00;-1290.00;0.00;1290.00;1;1;12571.00;37.00;0;0;2.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
997.00;0.00;0.00;0.00;0.00;282.00;0.00;50000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;50000.00;50000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.50;0.00;0.00;0.00;0.00;0.00;0.00;1;1;0.00;55.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
998.00;0.00;0.00;0.00;0.00;15790.00;0.00;40914.00;15790.00;12632.00;16922.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;23992.00;23992.00;1131.00;1285.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-11.00;0.00;11.00;1;0;3158.00;32.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
999.00;0.00;0.00;0.00;0.00;50812.00;0.00;55165.00;50812.00;40652.00;55046.00;0.00;119.00;0.00;0.00;0.00;0.00;0.00;0.00;22.00;4330.00;5351.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;1840.00;1840.00;-3791.00;0.00;3791.00;3;0;10163.00;23.00;0;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
